id,week,checkout_price,base_price,num_orders,center_type,op_area,category,cuisine
1001286,75,252.2,252.2,528,TYPE_A,3.9,Salad,Italian
1000368,126,291.03,291.03,150,TYPE_A,4.8,Salad,Italian
1000033,25,253.2,252.2,82,TYPE_A,3,Salad,Italian
1001401,90,195,243.5,580,TYPE_A,3.8,Salad,Italian
1002129,142,277.45,276.45,204,TYPE_A,3.8,Salad,Italian
1001026,58,254.2,252.2,567,TYPE_C,5.1,Salad,Italian
1000700,26,254.2,253.2,204,TYPE_A,4.8,Salad,Italian
1001126,99,280.36,281.36,149,TYPE_A,4.8,Salad,Italian
1000157,73,252.2,252.2,150,TYPE_C,2,Salad,Italian
1000460,47,252.2,254.2,269,TYPE_C,2.7,Salad,Italian
1000955,99,281.36,279.36,82,TYPE_C,1.9,Salad,Italian
1001768,137,290.03,290.03,121,TYPE_C,1.9,Salad,Italian
1000767,98,244.5,244.5,162,TYPE_A,3.9,Salad,Italian
1000946,145,279.36,279.36,175,TYPE_A,3.9,Salad,Italian
1000038,139,276.45,278.45,217,TYPE_C,3.8,Salad,Italian
1000736,40,242.5,244.5,323,TYPE_C,3.8,Salad,Italian
1001508,31,194.97,239.62,917,TYPE_C,3.8,Salad,Italian
1000359,54,250.29,249.29,594,TYPE_A,4.4,Salad,Italian
1002118,130,292.03,290.03,433,TYPE_A,4.4,Salad,Italian
1000645,107,281.36,279.36,285,TYPE_C,2.8,Salad,Italian
1000941,61,254.2,252.2,339,TYPE_C,2.8,Salad,Italian
1001419,72,254.2,253.2,635,TYPE_A,3.7,Salad,Italian
1000436,103,281.36,279.36,283,TYPE_C,4,Salad,Italian
1002010,133,290.03,292.03,269,TYPE_C,4,Salad,Italian
1000650,92,243.5,242.5,161,TYPE_B,3.8,Salad,Italian
1001241,126,195.94,254.14,418,TYPE_A,4,Salad,Italian
1002020,103,243.5,244.5,96,TYPE_A,4,Salad,Italian
1001908,99,280.36,281.36,217,TYPE_A,4.2,Salad,Italian
1001232,27,252.2,254.2,593,TYPE_B,6.7,Salad,Italian
1001774,142,291.03,291.03,177,TYPE_A,3.8,Salad,Italian
1000937,122,243.5,242.5,270,TYPE_A,3.8,Salad,Italian
1001751,43,237.71,237.71,323,TYPE_A,3.5,Salad,Italian
1001924,76,145.5,244.5,1216,TYPE_A,4,Salad,Italian
1000779,110,291.03,290.03,161,TYPE_A,3.4,Salad,Italian
1001992,86,194.03,329.83,540,TYPE_A,3.4,Salad,Italian
1001123,65,194.03,244.5,945,TYPE_B,5,Salad,Italian
1001129,57,253.2,253.2,553,TYPE_A,7,Salad,Italian
1001109,55,253.2,254.2,352,TYPE_B,7,Salad,Italian
1001459,119,290.03,291.03,257,TYPE_B,7,Salad,Italian
1000160,135,290.03,292.03,107,TYPE_A,4.4,Salad,Italian
1001020,123,255.14,256.14,40,TYPE_A,2.8,Salad,Italian
1000651,42,243.5,243.5,918,TYPE_C,2.8,Salad,Italian
1000939,131,292.03,290.03,163,TYPE_A,4,Salad,Italian
1001364,97,242.5,243.5,460,TYPE_C,4,Salad,Italian
1001834,42,243.5,244.5,1675,TYPE_C,4,Salad,Italian
1000880,14,280.33,281.33,149,TYPE_A,4.5,Starters,Thai
1001024,23,282.33,282.33,123,TYPE_A,4.5,Starters,Thai
1001594,44,280.33,281.33,148,TYPE_B,4.7,Starters,Thai
1001865,102,281.33,282.33,690,TYPE_B,4.7,Starters,Thai
1002105,101,281.33,282.33,310,TYPE_A,5.3,Starters,Thai
1000918,96,282.33,281.33,391,TYPE_A,4.8,Starters,Thai
1001970,30,282.33,281.33,420,TYPE_A,4.8,Starters,Thai
1000926,18,242.53,242.53,42,TYPE_C,2.8,Starters,Thai
1000456,89,291.03,291.03,82,TYPE_B,4.4,Starters,Thai
1000865,51,280.33,282.33,175,TYPE_B,4.4,Starters,Thai
1002080,35,280.33,280.33,53,TYPE_A,3.8,Starters,Thai
1001369,87,194.03,290.03,203,TYPE_C,5.1,Starters,Thai
1002046,4,242.5,282.33,95,TYPE_C,5.1,Starters,Thai
1001312,20,242.53,243.53,15,TYPE_C,2.9,Starters,Thai
1000432,1,280.33,282.33,121,TYPE_B,5.6,Starters,Thai
1001239,99,280.33,280.33,325,TYPE_B,4.1,Starters,Thai
1000857,106,291.03,290.03,40,TYPE_C,2.7,Starters,Thai
1001296,143,321.13,319.13,40,TYPE_C,2.7,Starters,Thai
1000765,143,319.13,321.13,27,TYPE_C,3.6,Starters,Thai
1000861,122,282.33,280.33,54,TYPE_C,3.6,Starters,Thai
1001511,80,292.03,292.03,54,TYPE_A,7,Starters,Thai
1000966,3,243.53,242.53,161,TYPE_A,3.9,Starters,Thai
1000039,85,195.94,290.03,836,TYPE_A,4.4,Starters,Thai
1001580,4,242.5,281.33,53,TYPE_C,2.8,Starters,Thai
1000090,28,282.33,280.33,68,TYPE_A,4.2,Starters,Thai
1001390,74,292.03,292.03,82,TYPE_A,4.2,Starters,Thai
1000689,105,281.33,282.33,365,TYPE_A,4.1,Starters,Thai
1001107,121,291.03,290.03,189,TYPE_B,6.7,Starters,Thai
1001531,55,281.33,282.33,81,TYPE_A,3.8,Starters,Thai
1000504,46,280.33,280.33,41,TYPE_A,4.5,Starters,Thai
1000842,28,280.33,282.33,649,TYPE_B,5,Starters,Thai
1000854,7,245.47,282.33,229,TYPE_A,7,Starters,Thai
1001188,75,290.03,292.03,55,TYPE_A,3.2,Starters,Thai
1000688,111,281.33,280.33,68,TYPE_A,3.8,Starters,Thai
1001050,29,282.33,282.33,54,TYPE_A,3.8,Starters,Thai
1001846,58,280.33,282.33,26,TYPE_A,3.8,Starters,Thai
1001007,142,320.13,321.13,216,TYPE_B,7,Starters,Thai
1000443,120,282.33,282.33,13,TYPE_C,2.8,Starters,Thai
1001574,128,280.33,282.33,121,TYPE_B,3.9,Starters,Thai
1001870,82,282.33,281.33,53,TYPE_C,2,Starters,Thai
1000515,119,291.03,291.03,95,TYPE_A,3.9,Starters,Thai
1000584,69,280.33,280.33,269,TYPE_B,3.9,Starters,Thai
1001464,108,212.46,291.03,176,TYPE_C,4,Starters,Thai
1001750,24,280.33,281.33,13,TYPE_A,2.8,Starters,Thai
1002130,19,241.53,241.53,256,TYPE_B,4,Starters,Thai
1001052,94,195,196,109,TYPE_A,4.5,Soup,Thai
1000386,119,195,243.5,108,TYPE_B,3.6,Soup,Thai
1002157,129,194,244.5,121,TYPE_B,4.4,Soup,Thai
1000552,48,234.8,232.8,67,TYPE_B,5.6,Soup,Thai
1001449,112,244.5,242.5,55,TYPE_B,5.6,Soup,Thai
1001939,36,258.08,258.08,67,TYPE_B,5.6,Soup,Thai
1001850,16,244.5,272.63,15,TYPE_C,2.7,Soup,Thai
1000608,144,194,195,95,TYPE_A,3.7,Soup,Thai
1001430,87,214.43,212.43,26,TYPE_A,4.2,Soup,Thai
1001494,97,195,194,41,TYPE_A,4.2,Soup,Thai
1001663,129,194,194,54,TYPE_A,3.6,Soup,Thai
1000891,124,195,195,40,TYPE_A,3.5,Soup,Thai
1000265,119,194,242.5,122,TYPE_A,3.4,Soup,Thai
1001858,97,194,196,28,TYPE_A,3.4,Soup,Thai
1000540,141,194,194,94,TYPE_C,3.9,Soup,Thai
1001015,68,242.53,243.53,28,TYPE_C,3.9,Soup,Thai
1000944,93,195,225.07,95,TYPE_B,7,Soup,Thai
1001032,131,194,195,148,TYPE_B,7,Soup,Thai
1000740,124,194,195,107,TYPE_A,3.9,Soup,Thai
1001300,97,195,196,68,TYPE_A,3.9,Soup,Thai
1000234,8,243.5,243.5,27,TYPE_B,4.4,Soup,Thai
1001270,76,290.03,291.03,80,TYPE_A,4.5,Starters,Thai
1001917,122,282.33,280.33,296,TYPE_A,5.3,Starters,Thai
1001193,139,321.13,320.13,474,TYPE_A,4.8,Starters,Thai
1000732,77,281.33,282.33,26,TYPE_C,2.8,Starters,Thai
1001995,91,282.33,280.33,134,TYPE_C,2.8,Starters,Thai
1002049,111,281.33,280.33,109,TYPE_C,2.8,Starters,Thai
1000787,112,291.03,292.03,14,TYPE_A,3,Starters,Thai
1000122,67,280.33,281.33,121,TYPE_A,4,Starters,Thai
1001821,110,216.37,281.33,379,TYPE_A,3.8,Starters,Thai
1000913,82,292.03,290.03,67,TYPE_C,5.1,Starters,Thai
1001896,108,212.46,292.03,743,TYPE_B,5.6,Starters,Thai
1000501,127,291.03,290.03,108,TYPE_A,4.8,Starters,Thai
1000025,91,291.03,291.03,69,TYPE_C,2.7,Starters,Thai
1000803,34,280.33,282.33,80,TYPE_C,2.7,Starters,Thai
1001849,4,254.2,280.33,54,TYPE_C,1.9,Starters,Thai
1000682,119,281.33,281.33,270,TYPE_A,4.6,Starters,Thai
1001854,139,320.13,321.13,284,TYPE_B,6.3,Starters,Thai
1000114,82,280.33,280.33,81,TYPE_A,3.4,Starters,Thai
1001633,30,280.33,280.33,337,TYPE_A,4.4,Starters,Thai
1000442,106,282.33,282.33,312,TYPE_B,4.2,Starters,Thai
1000610,20,241.53,242.53,298,TYPE_B,4.2,Starters,Thai
1001002,125,280.33,280.33,311,TYPE_B,4.2,Starters,Thai
1001096,34,280.33,280.33,285,TYPE_B,4.2,Starters,Thai
1000240,142,321.13,321.13,134,TYPE_B,3.8,Starters,Thai
1001161,128,282.33,280.33,204,TYPE_B,3.8,Starters,Thai
1001856,25,280.33,280.33,231,TYPE_B,3.8,Starters,Thai
1001584,61,282.33,282.33,190,TYPE_A,3.9,Starters,Thai
1001944,124,248.38,280.33,217,TYPE_A,4,Starters,Thai
1001673,29,280.33,280.33,189,TYPE_A,4.2,Starters,Thai
1000627,77,281.33,282.33,108,TYPE_C,3,Starters,Thai
1001387,65,280.33,280.33,81,TYPE_C,3,Starters,Thai
1001141,115,282.33,282.33,82,TYPE_C,3.8,Starters,Thai
1001477,65,281.33,280.33,82,TYPE_C,3.8,Starters,Thai
1001644,32,280.33,282.33,81,TYPE_C,3.8,Starters,Thai
1000358,14,282.33,281.33,82,TYPE_A,4.5,Starters,Thai
1000947,79,291.03,290.03,244,TYPE_A,3.5,Starters,Thai
1001957,82,291.03,291.03,68,TYPE_A,3.4,Starters,Thai
1002021,60,292.03,292.03,69,TYPE_A,3.4,Starters,Thai
1000308,57,290.03,291.03,148,TYPE_A,7,Starters,Thai
1000933,126,291.03,290.03,162,TYPE_A,3.2,Starters,Thai
1000354,145,320.13,320.13,54,TYPE_A,4.4,Starters,Thai
1001715,123,242.53,282.33,81,TYPE_C,2.8,Starters,Thai
1000816,120,291.03,291.03,202,TYPE_A,3.9,Starters,Thai
1000498,139,321.13,319.13,53,TYPE_A,3.4,Starters,Thai
1001556,58,282.33,281.33,121,TYPE_A,3.4,Starters,Thai
1000437,68,282.33,280.33,310,TYPE_A,4.5,Starters,Thai
1001610,25,282.33,282.33,162,TYPE_A,4,Starters,Thai
1001779,78,280.33,282.33,28,TYPE_C,4,Starters,Thai
1002013,138,320.13,321.13,42,TYPE_A,2.8,Starters,Thai
1001326,133,321.13,321.13,108,TYPE_A,4.5,Starters,Thai
1001368,25,446.23,446.23,13,TYPE_A,4.5,Biryani,Indian
1000174,103,445.23,445.23,80,TYPE_A,5.3,Biryani,Indian
1000758,71,416.13,417.13,40,TYPE_A,4.8,Biryani,Indian
1001445,36,445.23,445.23,14,TYPE_A,3.9,Biryani,Indian
1002116,63,445.23,447.23,26,TYPE_A,3.9,Biryani,Indian
1000896,37,484.03,484.03,80,TYPE_A,4.8,Biryani,Indian
1001629,59,484.03,485.03,13,TYPE_C,2.8,Biryani,Indian
1001398,119,445.23,446.23,28,TYPE_B,4.4,Biryani,Indian
1001472,42,447.23,447.23,28,TYPE_A,4.8,Biryani,Indian
1000862,141,445.23,446.23,14,TYPE_A,4.6,Biryani,Indian
1001165,10,486.03,484.03,14,TYPE_A,3.9,Biryani,Indian
1000519,15,456.93,455.93,54,TYPE_B,4.2,Biryani,Indian
1000068,26,485.03,486.03,41,TYPE_A,3.9,Biryani,Indian
1000097,119,445.23,447.23,14,TYPE_A,2.7,Biryani,Indian
1001544,86,437.53,436.53,27,TYPE_A,4.2,Biryani,Indian
1001169,143,445.23,445.23,13,TYPE_A,3.8,Biryani,Indian
1002138,73,446.23,446.23,40,TYPE_A,3.8,Biryani,Indian
1002023,76,446.23,446.23,14,TYPE_C,3.8,Biryani,Indian
1001903,85,447.23,446.23,42,TYPE_A,3.8,Biryani,Indian
1000455,117,445.23,445.23,13,TYPE_A,7,Biryani,Indian
1000400,84,445.23,446.23,14,TYPE_A,2.4,Biryani,Indian
1000680,26,485.03,486.03,15,TYPE_C,2,Biryani,Indian
1000837,98,446.23,445.23,13,TYPE_A,4.5,Biryani,Indian
1001860,121,389.03,446.23,55,TYPE_B,3.9,Biryani,Indian
1002139,7,445.23,447.23,68,TYPE_A,4.5,Biryani,Indian
1000923,76,446.23,446.23,13,TYPE_B,4,Biryani,Indian
1001394,88,308.49,309.49,40,TYPE_A,4.5,Beverages,Indian
1000600,69,242.5,307.49,27,TYPE_A,4.8,Beverages,Indian
1002094,42,297.82,298.82,26,TYPE_A,3.9,Beverages,Indian
1002167,42,296.82,297.82,42,TYPE_C,2.8,Beverages,Indian
1000201,88,298.82,297.82,80,TYPE_B,4.4,Beverages,Indian
1000014,105,290.03,290.03,55,TYPE_A,4,Beverages,Indian
1000073,122,291.03,290.03,42,TYPE_A,4,Beverages,Indian
1001156,115,307.49,308.49,122,TYPE_A,5.1,Beverages,Indian
1002119,1,339.5,435.53,55,TYPE_A,5.1,Beverages,Indian
1000413,78,277.48,277.48,28,TYPE_A,3.8,Beverages,Indian
1001181,30,289.09,290.09,121,TYPE_B,5.6,Beverages,Indian
1001922,6,436.53,437.53,41,TYPE_B,5.6,Beverages,Indian
1001444,6,436.53,435.53,14,TYPE_A,4.8,Beverages,Indian
1001634,99,296.82,296.82,40,TYPE_C,2,Beverages,Indian
1000851,88,308.49,308.49,28,TYPE_C,2.7,Beverages,Indian
1001138,72,290.03,291.03,41,TYPE_A,7,Beverages,Indian
1000030,95,280.33,280.33,41,TYPE_A,3.9,Beverages,Indian
1000594,94,288.15,286.15,95,TYPE_A,3.9,Beverages,Indian
1000424,16,435.53,437.53,28,TYPE_B,6.3,Beverages,Indian
1002103,33,296.82,454.93,68,TYPE_A,3.9,Beverages,Indian
1000675,40,298.82,297.82,14,TYPE_C,3.8,Beverages,Indian
1000043,40,289.06,291.06,55,TYPE_C,4,Beverages,Indian
1001361,81,308.49,309.49,14,TYPE_C,4,Beverages,Indian
1000661,93,291.03,290.03,42,TYPE_B,3.8,Beverages,Indian
1001234,104,285.21,284.21,15,TYPE_A,3.9,Beverages,Indian
1001671,98,290.03,290.03,68,TYPE_A,4.1,Beverages,Indian
1002123,126,277.48,275.48,55,TYPE_A,4.1,Beverages,Indian
1000283,92,292.03,290.03,42,TYPE_C,3,Beverages,Indian
1001164,41,293,291,150,TYPE_B,6.7,Beverages,Indian
1000485,19,435.53,436.53,14,TYPE_A,3.5,Beverages,Indian
1001436,97,308.49,307.49,67,TYPE_A,7,Beverages,Indian
1000573,62,309.49,307.49,13,TYPE_A,3.8,Beverages,Indian
1000373,145,284.21,284.21,67,TYPE_B,7,Beverages,Indian
1001583,122,276.48,277.48,82,TYPE_A,4.4,Beverages,Indian
1002098,123,280.33,282.33,42,TYPE_A,4.4,Beverages,Indian
1002019,42,296.82,298.82,26,TYPE_A,3.9,Beverages,Indian
1001443,48,307.49,307.49,13,TYPE_A,3.4,Beverages,Indian
1000416,93,308.49,308.49,28,TYPE_C,4,Beverages,Indian
1000788,66,290.03,290.03,55,TYPE_A,4.5,Beverages,Indian
1000458,124,280.33,281.33,40,TYPE_B,4,Beverages,Indian
1001488,141,321.13,320.13,67,TYPE_A,4.5,Starters,Thai
1001569,58,292.03,291.03,216,TYPE_B,3.6,Starters,Thai
1000971,63,282.33,281.33,41,TYPE_A,5.3,Starters,Thai
1000058,51,282.33,280.33,42,TYPE_A,3.9,Starters,Thai
1001918,141,319.13,319.13,136,TYPE_B,4.4,Starters,Thai
1000968,81,280.33,282.33,96,TYPE_A,4,Starters,Thai
1000909,124,242.53,292.03,135,TYPE_A,5.1,Starters,Thai
1000053,64,282.33,280.33,108,TYPE_A,4.6,Starters,Thai
1002159,94,282.33,280.33,68,TYPE_A,4.6,Starters,Thai
1000137,64,290.03,292.03,242,TYPE_A,7,Starters,Thai
1001367,126,291.03,292.03,256,TYPE_B,6.3,Starters,Thai
1000355,7,243.53,242.53,40,TYPE_A,3.4,Starters,Thai
1000246,144,320.13,321.13,55,TYPE_A,2.7,Starters,Thai
1000720,123,241.53,290.03,217,TYPE_A,4.2,Starters,Thai
1000215,108,213.46,290.03,553,TYPE_B,6.7,Starters,Thai
1000211,112,292.03,292.03,42,TYPE_A,3.6,Starters,Thai
1000094,98,280.33,280.33,40,TYPE_A,3.8,Starters,Thai
1001567,89,282.33,280.33,82,TYPE_A,3.8,Starters,Thai
1001819,80,290.03,290.03,163,TYPE_A,3.5,Starters,Thai
1000081,130,282.33,281.33,14,TYPE_A,4,Starters,Thai
1001626,130,292.03,291.03,15,TYPE_A,3.4,Starters,Thai
1000727,4,241.53,243.53,148,TYPE_B,3.9,Starters,Thai
1001882,82,281.33,281.33,94,TYPE_B,3.9,Starters,Thai
1001370,93,290.03,291.03,190,TYPE_B,4.4,Starters,Thai
1001631,144,321.13,320.13,134,TYPE_B,4.4,Starters,Thai
1001879,19,282.33,281.33,107,TYPE_A,4,Starters,Thai
1001916,93,291.03,291.03,81,TYPE_C,4,Starters,Thai
1002071,62,292.03,291.03,41,TYPE_C,4,Starters,Thai
1001595,135,181.39,182.39,377,TYPE_A,4.5,Extras,Thai
1001213,99,128.04,168.84,339,TYPE_B,4.4,Extras,Thai
1002110,119,155.23,156.23,298,TYPE_B,4.4,Extras,Thai
1000051,93,160.05,319.13,135,TYPE_A,3,Extras,Thai
1001648,78,192.09,212.43,135,TYPE_A,3,Extras,Thai
1001187,6,160.05,162.05,838,TYPE_A,5.1,Extras,Thai
1000019,18,158.14,158.14,742,TYPE_B,5.6,Extras,Thai
1000099,127,183.36,184.36,528,TYPE_B,5.6,Extras,Thai
1000057,144,180.42,226.01,203,TYPE_C,2,Extras,Thai
1000298,9,160.05,194,325,TYPE_A,7,Extras,Thai
1001264,102,172.66,174.66,972,TYPE_B,6.3,Extras,Thai
1000041,97,136.77,208.61,96,TYPE_C,2.8,Extras,Thai
1001486,110,65.02,213.43,67,TYPE_C,4,Extras,Thai
1001801,20,147.47,147.47,878,TYPE_A,2.7,Extras,Thai
1000376,67,116.4,117.4,149,TYPE_A,7,Extras,Thai
1000721,72,197.94,197.94,177,TYPE_A,7,Extras,Thai
1002177,89,130.04,177.51,68,TYPE_C,3.9,Extras,Thai
1000659,94,195.94,196.94,177,TYPE_B,7,Extras,Thai
1001049,93,170.78,168.78,459,TYPE_B,7,Extras,Thai
1000860,48,144.56,239.59,269,TYPE_A,3.9,Extras,Thai
1000693,122,271.63,272.63,69,TYPE_A,4.5,Extras,Thai
1002041,41,168.84,197.94,311,TYPE_A,4.5,Extras,Thai
1001608,88,670.33,670.33,95,TYPE_A,4.5,Seafood,Continental
1001200,130,726.53,727.53,55,TYPE_B,3.6,Seafood,Continental
1000297,66,609.19,610.19,68,TYPE_A,5.1,Seafood,Continental
1000018,101,459.78,709.13,27,TYPE_C,2.9,Seafood,Continental
1000296,62,608.19,608.19,68,TYPE_B,5.6,Seafood,Continental
1000029,83,669.33,668.33,108,TYPE_A,7,Seafood,Continental
1000173,63,629.53,708.13,53,TYPE_A,3.9,Seafood,Continental
1000629,87,670.33,668.33,41,TYPE_C,2.8,Seafood,Continental
1000751,102,668.33,669.33,134,TYPE_A,3.7,Seafood,Continental
1000800,115,709.13,709.13,41,TYPE_B,3.8,Seafood,Continental
1000717,51,631.53,630.53,54,TYPE_A,3.9,Seafood,Continental
1000883,32,709.13,709.13,40,TYPE_A,3.9,Seafood,Continental
1002088,89,670.33,670.33,41,TYPE_A,2.7,Seafood,Continental
1000496,89,707.13,709.13,67,TYPE_A,4.1,Seafood,Continental
1001518,92,669.33,669.33,189,TYPE_B,6.7,Seafood,Continental
1002054,34,485.03,619.86,512,TYPE_B,6.7,Seafood,Continental
1001119,83,668.33,668.33,40,TYPE_A,3.6,Seafood,Continental
1000078,33,596.58,709.13,53,TYPE_C,3.8,Seafood,Continental
1000440,114,707.13,709.13,41,TYPE_A,4,Seafood,Continental
1000387,37,669.33,668.33,54,TYPE_A,7,Seafood,Continental
1001628,144,484.03,728.53,337,TYPE_A,7,Seafood,Continental
1000970,145,728.53,728.53,13,TYPE_A,3.2,Seafood,Continental
1001722,92,669.33,668.33,107,TYPE_B,7,Seafood,Continental
1002114,78,515.13,630.53,42,TYPE_A,4.4,Seafood,Continental
1001303,93,669.33,669.33,42,TYPE_A,3.9,Seafood,Continental
1000987,7,660.63,658.63,26,TYPE_A,3.4,Seafood,Continental
1002170,64,630.53,631.53,28,TYPE_C,4,Seafood,Continental
1000545,52,399.64,630.56,297,TYPE_C,4,Seafood,Continental
1001179,8,669.33,669.33,13,TYPE_C,4,Seafood,Continental
1001308,51,510.28,630.53,15,TYPE_A,2.8,Seafood,Continental
1001851,128,390,500.55,243,TYPE_A,4.5,Beverages,Continental
1000982,71,322.1,321.1,270,TYPE_A,5.3,Beverages,Continental
1001783,41,317.25,316.25,215,TYPE_A,5.3,Beverages,Continental
1001359,46,307.52,307.52,350,TYPE_A,4.8,Beverages,Continental
1001841,39,298.76,298.76,190,TYPE_A,4.8,Beverages,Continental
1000847,100,315.25,316.25,204,TYPE_C,2.8,Beverages,Continental
1001914,134,353.11,352.11,150,TYPE_C,2.8,Beverages,Continental
1000448,55,467.57,470.45,95,TYPE_B,4.4,Beverages,Continental
1001758,42,476.33,475.33,54,TYPE_A,3,Beverages,Continental
1000219,3,321.07,322.1,433,TYPE_A,4,Beverages,Continental
1000811,36,319.13,319.13,271,TYPE_A,4,Beverages,Continental
1000245,137,383.21,381.21,431,TYPE_A,5.1,Beverages,Continental
1000795,40,450.08,450.08,163,TYPE_A,5.1,Beverages,Continental
1001277,16,318.19,385.12,662,TYPE_A,5.1,Beverages,Continental
1000170,44,287.15,288.15,175,TYPE_A,3.8,Beverages,Continental
1000412,45,315.28,315.28,150,TYPE_C,2.9,Beverages,Continental
1000870,95,323.98,374.48,123,TYPE_A,4.8,Beverages,Continental
1000853,42,324.98,325.98,68,TYPE_B,4.1,Beverages,Continental
1001522,32,321.13,320.13,431,TYPE_A,4.6,Beverages,Continental
1000785,117,379.27,492.82,257,TYPE_A,7,Beverages,Continental
1000934,76,321.07,323.07,229,TYPE_A,3.4,Beverages,Continental
1002084,95,321.07,323.07,217,TYPE_C,3.8,Beverages,Continental
1000869,42,373.51,459.81,161,TYPE_A,4.4,Beverages,Continental
1000491,39,314.28,315.28,107,TYPE_B,4.2,Beverages,Continental
1000745,71,321.07,321.07,163,TYPE_B,4.2,Beverages,Continental
1002107,54,287.12,463.69,1403,TYPE_C,2.8,Beverages,Continental
1001038,44,325.98,325.98,161,TYPE_C,4,Beverages,Continental
1001861,56,451.05,452.05,53,TYPE_A,2.7,Beverages,Continental
1001823,123,491.82,492.82,134,TYPE_A,3.6,Beverages,Continental
1001207,61,448.14,449.14,82,TYPE_A,4.5,Beverages,Continental
1002062,121,323.04,387.06,743,TYPE_A,4.5,Beverages,Continental
1000257,57,462.69,463.69,297,TYPE_A,3.5,Beverages,Continental
1000893,74,305.55,384.15,595,TYPE_A,4,Beverages,Continental
1001211,1,317.19,383.15,528,TYPE_A,4,Beverages,Continental
1001314,81,321.1,383.15,567,TYPE_A,4,Beverages,Continental
1001392,112,320.13,483.09,744,TYPE_A,7,Beverages,Continental
1001963,86,405.46,406.46,95,TYPE_C,3.9,Beverages,Continental
1001223,71,446.23,446.23,69,TYPE_A,3.2,Beverages,Continental
1002135,127,384.12,514.13,283,TYPE_B,7,Beverages,Continental
1000146,110,322.1,291.03,136,TYPE_A,4.4,Beverages,Continental
1000195,65,325.01,323.01,148,TYPE_A,4.4,Beverages,Continental
1001321,122,314.34,291.03,188,TYPE_A,4.4,Beverages,Continental
1001501,143,367.63,291.03,68,TYPE_A,4.4,Beverages,Continental
1001262,27,323.01,325.01,109,TYPE_A,2.8,Beverages,Continental
1001476,65,324.01,323.01,123,TYPE_A,2.8,Beverages,Continental
1000149,48,323.98,324.98,109,TYPE_A,2.4,Beverages,Continental
1000879,41,321.1,322.1,134,TYPE_A,2.4,Beverages,Continental
1001904,87,314.31,313.31,80,TYPE_A,2.4,Beverages,Continental
1001728,121,320.13,311.4,350,TYPE_A,3.4,Beverages,Continental
1002181,105,284.27,284.27,485,TYPE_A,3.4,Beverages,Continental
1001031,65,365.69,427.8,325,TYPE_B,4.4,Beverages,Continental
1001122,45,412.25,413.25,95,TYPE_B,4.4,Beverages,Continental
1002166,44,302.7,302.7,190,TYPE_A,2.8,Beverages,Continental
1002050,96,305.58,306.58,917,TYPE_A,4.5,Rice Bowl,Indian
1000166,32,283.24,284.24,946,TYPE_A,5.3,Rice Bowl,Indian
1001403,86,231.86,260.93,999,TYPE_A,5.3,Rice Bowl,Indian
1000112,36,303.64,302.64,595,TYPE_A,4.8,Rice Bowl,Indian
1001036,71,270.63,271.63,406,TYPE_C,2.8,Rice Bowl,Indian
1000344,41,310.43,309.43,230,TYPE_A,4.1,Rice Bowl,Indian
1000948,85,238.62,239.62,823,TYPE_A,4,Rice Bowl,Indian
1000015,112,286.15,288.15,1863,TYPE_A,5.1,Rice Bowl,Indian
1000885,122,279.36,311.37,1931,TYPE_A,5.1,Rice Bowl,Indian
1000016,131,255.11,257.11,418,TYPE_A,3.8,Rice Bowl,Indian
1001099,58,242.53,242.53,485,TYPE_A,3.8,Rice Bowl,Indian
1002035,60,270.63,272.63,418,TYPE_A,3.8,Rice Bowl,Indian
1001224,92,302.64,298.79,1527,TYPE_B,5.6,Rice Bowl,Indian
1001954,98,277.42,277.42,647,TYPE_A,4.8,Rice Bowl,Indian
1002137,110,293.94,292.94,419,TYPE_C,2,Rice Bowl,Indian
1000669,77,309.49,309.49,188,TYPE_C,2.7,Rice Bowl,Indian
1001292,88,233.8,233.8,514,TYPE_C,3.6,Rice Bowl,Indian
1000421,64,270.63,271.63,1242,TYPE_B,6.3,Rice Bowl,Indian
1000079,107,247.38,248.38,474,TYPE_A,3.4,Rice Bowl,Indian
1000363,95,243.5,244.5,528,TYPE_A,3.4,Rice Bowl,Indian
1000677,72,240.59,239.59,528,TYPE_A,3.4,Rice Bowl,Indian
1002115,25,309.43,309.43,352,TYPE_A,3.4,Rice Bowl,Indian
1000487,8,164.96,311.43,1499,TYPE_C,3.8,Rice Bowl,Indian
1001103,90,195.03,245.41,1554,TYPE_C,3.8,Rice Bowl,Indian
1000827,113,301.73,300.73,971,TYPE_A,4.4,Rice Bowl,Indian
1000159,54,281.33,281.33,648,TYPE_C,2.8,Rice Bowl,Indian
1001910,8,162.99,304.61,716,TYPE_C,2.8,Rice Bowl,Indian
1000445,21,304.64,304.64,582,TYPE_B,3.8,Rice Bowl,Indian
1001118,124,266.75,268.75,932,TYPE_B,3.8,Rice Bowl,Indian
1001614,31,278.42,309.43,662,TYPE_B,3.8,Rice Bowl,Indian
1002091,104,260.93,260.93,985,TYPE_B,3.8,Rice Bowl,Indian
1000547,56,271.63,270.63,621,TYPE_A,3.9,Rice Bowl,Indian
1001829,123,267.75,267.75,932,TYPE_A,4.2,Rice Bowl,Indian
1000291,143,298.79,299.79,499,TYPE_A,3.8,Rice Bowl,Indian
1001756,75,257.05,257.05,447,TYPE_C,3.8,Rice Bowl,Indian
1000394,11,299.73,300.73,485,TYPE_A,4.5,Rice Bowl,Indian
